ElectorateNm,VoteCollectionPointNm,VoteCollectionPointId,BatchNo,PaperNo,Preferences,Match,PreferencesAfterAudit
Fenner,Nicholls,145,21,18,"6,,,,5,1,4,,3,2,,,,,,,,,,,,,,,,,,,,,,",1,"6,,,,5,1,4,,3,2,,,,,,,,,,,,,,,,,,,,,,"
