ElectorateNm,VoteCollectionPointNm,VoteCollectionPointId,BatchNo,PaperNo,Preferences,Match,PreferencesAfterAudit
Fenner,Belconnen FENNER PPVC,158,272,26,",,,,,,,,,,,,,,3,4,11,12,5,6,,,,,2,1,,,9,8,7,10",0,",,,,,,,,,,,,,,3,4,11,12,5,6,,,,,2,1,,,7,8,9,10"
