ElectorateNm,VoteCollectionPointNm,VoteCollectionPointId,BatchNo,PaperNo,Preferences,Match,PreferencesAfterAudit
Fenner,Lyneham,140,37,8,",,1,6,5,,4,2,,3,,,,,,,,,,,,,,,,,,,,,,",0,",,1,6,5,,4,3,,2,,,,,,,,,,,,,,,,,,,,,,"
